measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2001,17.30684866,17.91277239,16.52012921
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2001,9.467213151,9.80425651,9.009895933
Deaths,Male,Male,All ages,Breast cancer,Number,2002,7310.454436,7724.942445,6890.214136
Deaths,Female,Female,All ages,Breast cancer,Number,2002,480392.9566,498057.4451,458439.4915
Deaths,Both,Both,All ages,Breast cancer,Number,2002,487703.411,505502.5405,465851.6372
Deaths,Male,Male,All ages,Breast cancer,Rate,2002,0.229808581,0.242838263,0.216598071
Deaths,Female,Female,All ages,Breast cancer,Rate,2002,15.32174472,15.8851393,14.62155672
Deaths,Both,Both,All ages,Breast cancer,Rate,2002,7.721134889,8.002923936,7.375185917
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2002,0.328724699,0.348209198,0.308714108
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2002,17.25246654,17.88884246,16.41882964
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2002,9.434546699,9.787435576,8.942506551
Deaths,Male,Male,All ages,Breast cancer,Number,2005,7907.383881,8346.081741,7485.856696
Deaths,Female,Female,All ages,Breast cancer,Number,2005,503840.492,521283.1971,480036.2363
Deaths,Both,Both,All ages,Breast cancer,Number,2005,511747.8759,529260.679,487561.6068
Deaths,Male,Male,All ages,Breast cancer,Rate,2005,0.239483171,0.252769582,0.226716791
Deaths,Female,Female,All ages,Breast cancer,Rate,2005,15.45504814,15.99009415,14.72486483
Deaths,Both,Both,All ages,Breast cancer,Rate,2005,7.798785409,8.065671897,7.430198589
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2005,0.324952815,0.343249203,0.305455122
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2005,16.77584752,17.36854283,15.91815201
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2005,9.162088031,9.498028942,8.647957665
Deaths,Male,Male,All ages,Breast cancer,Number,2006,8247.87224,8663.960182,7814.343644
Deaths,Female,Female,All ages,Breast cancer,Number,2006,510132.2976,527936.8086,485279.585
Deaths,Both,Both,All ages,Breast cancer,Number,2006,518380.1699,536470.3205,493347.542
Deaths,Male,Male,All ages,Breast cancer,Rate,2006,0.246692942,0.259138086,0.23372615
Deaths,Female,Female,All ages,Breast cancer,Rate,2006,15.44628017,15.98538241,14.69376565
Deaths,Both,Both,All ages,Breast cancer,Rate,2006,7.79988433,8.072080471,7.423227171
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2006,0.328477561,0.346083311,0.309430023
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2006,16.54848849,17.13896945,15.68326435
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2006,9.039824601,9.372556988,8.5353613
Deaths,Male,Male,All ages,Breast cancer,Number,2004,7629.249972,8028.66851,7220.69163
Deaths,Female,Female,All ages,Breast cancer,Number,2004,493574.8084,510586.3637,470865.0184
Deaths,Both,Both,All ages,Breast cancer,Number,2004,501204.0584,518296.0268,478337.8955
Deaths,Male,Male,All ages,Breast cancer,Rate,2004,0.233919971,0.246166518,0.221393188
Deaths,Female,Female,All ages,Breast cancer,Rate,2004,15.33684863,15.86544864,14.63118739
Deaths,Both,Both,All ages,Breast cancer,Rate,2004,7.73498026,7.998757131,7.382091421
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2004,0.323475855,0.341156691,0.304382102
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2004,16.86134604,17.44244542,16.03766378
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2004,9.211035701,9.538813713,8.698199914
Deaths,Male,Male,All ages,Breast cancer,Number,2003,7500.464467,7891.390121,7088.940504
Deaths,Female,Female,All ages,Breast cancer,Number,2003,488546.5055,505678.9454,466670.1699
